YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2020,9,US-Total,"Combined Heat and Power, Commercial Power",Natural Gas,694919
2020,9,US-Total,"Combined Heat and Power, Commercial Power",Other,83467
2020,9,US-Total,"Combined Heat and Power, Commercial Power",Petroleum,8131
2020,9,US-Total,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,50342
2020,9,US-Total,"Combined Heat and Power, Commercial Power",Other Biomass,170236
2020,9,US-Total,"Combined Heat and Power, Commercial Power",Wind,12209
2020,9,US-Total,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,6677
2020,9,US-Total,"Combined Heat and Power, Electric Power",Total,12183577
2020,9,US-Total,"Combined Heat and Power, Electric Power",Coal,822017
2020,9,US-Total,"Combined Heat and Power, Electric Power",Natural Gas,10516061
2020,9,US-Total,"Combined Heat and Power, Electric Power",Other Gases,295864
2020,9,US-Total,"Combined Heat and Power, Electric Power",Other,64644
2020,9,US-Total,"Combined Heat and Power, Electric Power",Petroleum,207479
2020,9,US-Total,"Combined Heat and Power, Electric Power",Solar Thermal and Photovoltaic,607
2020,9,US-Total,"Combined Heat and Power, Electric Power",Other Biomass,71292
2020,9,US-Total,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,205612
2020,9,US-Total,"Electric Generators, Independent Power Producers",Total,127110261
2020,9,US-Total,"Electric Generators, Independent Power Producers",Coal,13891120
2020,9,US-Total,"Electric Generators, Independent Power Producers",Geothermal,1182062
2020,9,US-Total,"Electric Generators, Independent Power Producers",Pumped Storage,-86566
2020,9,US-Total,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1043137
2020,9,US-Total,"Electric Generators, Independent Power Producers",Natural Gas,53703465
2020,9,US-Total,"Electric Generators, Independent Power Producers",Nuclear,29684461
2020,9,US-Total,"Electric Generators, Independent Power Producers",Other Gases,0
2020,9,US-Total,"Electric Generators, Independent Power Producers",Other,497254
2020,9,US-Total,"Electric Generators, Independent Power Producers",Petroleum,48443
2020,9,US-Total,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,6849373
2020,9,US-Total,"Electric Generators, Independent Power Producers",Other Biomass,1087580
2020,9,US-Total,"Electric Generators, Independent Power Producers",Wind,18647287
2020,9,US-Total,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,562647
2020,9,US-Total,"Electric Generators, Electric Utilities",Total,181431999
2020,9,US-Total,"Electric Generators, Electric Utilities",Coal,53211720
2020,9,US-Total,"Electric Generators, Electric Utilities",Geothermal,72239
2020,9,US-Total,"Electric Generators, Electric Utilities",Pumped Storage,-438163
2020,9,US-Total,"Electric Generators, Electric Utilities",Hydroelectric Conventional,17567448
2020,9,US-Total,"Electric Generators, Electric Utilities",Natural Gas,68557453
2020,9,US-Total,"Electric Generators, Electric Utilities",Nuclear,36042856
2020,9,US-Total,"Electric Generators, Electric Utilities",Other Gases,-454
2020,9,US-Total,"Electric Generators, Electric Utilities",Other,43418
2020,9,US-Total,"Electric Generators, Electric Utilities",Petroleum,859985
2020,9,US-Total,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,822901
2020,9,US-Total,"Electric Generators, Electric Utilities",Other Biomass,100414
2020,9,US-Total,"Electric Generators, Electric Utilities",Wind,4454446
2020,9,US-Total,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,137736
2020,9,UT,Total Electric Power Industry,Total,3687299
2020,9,UT,Total Electric Power Industry,Coal,2312357
2020,9,UT,Total Electric Power Industry,Geothermal,28682
2020,9,UT,Total Electric Power Industry,Hydroelectric Conventional,57763
2020,9,UT,Total Electric Power Industry,Natural Gas,971458
2020,9,UT,Total Electric Power Industry,Other Gases,1224
2020,9,UT,Total Electric Power Industry,Other,3804
2020,9,UT,Total Electric Power Industry,Petroleum,4382
2020,9,UT,Total Electric Power Industry,Solar Thermal and Photovoltaic,249294
2020,9,UT,Total Electric Power Industry,Other Biomass,6407
2020,9,UT,Total Electric Power Industry,Wind,51928
2020,9,UT,"Combined Heat and Power, Industrial Power",Total,29245
2020,9,UT,"Combined Heat and Power, Industrial Power",Natural Gas,28021
2020,9,UT,"Combined Heat and Power, Industrial Power",Other Gases,1224
2020,9,UT,"Combined Heat and Power, Industrial Power",Other,0
2020,9,UT,"Combined Heat and Power, Industrial Power",Petroleum,0
2020,9,UT,"Combined Heat and Power, Commercial Power",Total,6016
2020,9,UT,"Combined Heat and Power, Commercial Power",Natural Gas,4786
2020,9,UT,"Combined Heat and Power, Commercial Power",Petroleum,0
2020,9,UT,"Combined Heat and Power, Commercial Power",Other Biomass,1230
2020,9,UT,"Combined Heat and Power, Electric Power",Total,5704
2020,9,UT,"Combined Heat and Power, Electric Power",Natural Gas,5704
2020,9,UT,"Electric Generators, Independent Power Producers",Total,350509
2020,9,UT,"Electric Generators, Independent Power Producers",Coal,28433
2020,9,UT,"Electric Generators, Independent Power Producers",Geothermal,15313
2020,9,UT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,-19
2020,9,UT,"Electric Generators, Independent Power Producers",Natural Gas,0
2020,9,UT,"Electric Generators, Independent Power Producers",Petroleum,384
2020,9,UT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,249294
2020,9,UT,"Electric Generators, Independent Power Producers",Other Biomass,5177
2020,9,UT,"Electric Generators, Independent Power Producers",Wind,51928
2020,9,UT,"Electric Generators, Electric Utilities",Total,3295825
2020,9,UT,"Electric Generators, Electric Utilities",Coal,2283924
2020,9,UT,"Electric Generators, Electric Utilities",Geothermal,13370
2020,9,UT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,57782
2020,9,UT,"Electric Generators, Electric Utilities",Natural Gas,932947
2020,9,UT,"Electric Generators, Electric Utilities",Other,3804
2020,9,UT,"Electric Generators, Electric Utilities",Petroleum,3998
2020,9,VA,Total Electric Power Industry,Total,7691990
2020,9,VA,Total Electric Power Industry,Coal,142939
2020,9,VA,Total Electric Power Industry,Pumped Storage,-112041
2020,9,VA,Total Electric Power Industry,Hydroelectric Conventional,113156
2020,9,VA,Total Electric Power Industry,Natural Gas,4896418
2020,9,VA,Total Electric Power Industry,Nuclear,2160840
2020,9,VA,Total Electric Power Industry,Other,47233
2020,9,VA,Total Electric Power Industry,Petroleum,31345
2020,9,VA,Total Electric Power Industry,Solar Thermal and Photovoltaic,108915
2020,9,VA,Total Electric Power Industry,Other Biomass,89534
2020,9,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,213651
2020,9,VA,"Combined Heat and Power, Industrial Power",Total,194163
2020,9,VA,"Combined Heat and Power, Industrial Power",Coal,7121
2020,9,VA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,33
2020,9,VA,"Combined Heat and Power, Industrial Power",Natural Gas,72659
2020,9,VA,"Combined Heat and Power, Industrial Power",Petroleum,20
2020,9,VA,"Combined Heat and Power, Industrial Power",Other Biomass,1528
2020,9,VA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,112802
2020,9,VA,"Combined Heat and Power, Commercial Power",Total,29386
2020,9,VA,"Combined Heat and Power, Commercial Power",Coal,0
2020,9,VA,"Combined Heat and Power, Commercial Power",Natural Gas,-304
2020,9,VA,"Combined Heat and Power, Commercial Power",Other,12870
2020,9,VA,"Combined Heat and Power, Commercial Power",Petroleum,4962
2020,9,VA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,122
2020,9,VA,"Combined Heat and Power, Commercial Power",Other Biomass,11736
2020,9,VA,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2020,9,VA,"Combined Heat and Power, Electric Power",Total,209376
2020,9,VA,"Combined Heat and Power, Electric Power",Coal,0
2020,9,VA,"Combined Heat and Power, Electric Power",Natural Gas,209375
2020,9,VA,"Combined Heat and Power, Electric Power",Petroleum,1
2020,9,VA,"Electric Generators, Independent Power Producers",Total,1780238
2020,9,VA,"Electric Generators, Independent Power Producers",Coal,3708
2020,9,VA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5550
2020,9,VA,"Electric Generators, Independent Power Producers",Natural Gas,1565214
2020,9,VA,"Electric Generators, Independent Power Producers",Other,34363
2020,9,VA,"Electric Generators, Independent Power Producers",Petroleum,7827
2020,9,VA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,55909
2020,9,VA,"Electric Generators, Independent Power Producers",Other Biomass,75967
2020,9,VA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,31700
2020,9,VA,"Electric Generators, Electric Utilities",Total,5478827
2020,9,VA,"Electric Generators, Electric Utilities",Coal,132110
2020,9,VA,"Electric Generators, Electric Utilities",Pumped Storage,-112041
2020,9,VA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,107573
2020,9,VA,"Electric Generators, Electric Utilities",Natural Gas,3049474
2020,9,VA,"Electric Generators, Electric Utilities",Nuclear,2160840
2020,9,VA,"Electric Generators, Electric Utilities",Petroleum,18535
2020,9,VA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,52884
2020,9,VA,"Electric Generators, Electric Utilities",Other Biomass,304
2020,9,VA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,69148
2020,9,VT,Total Electric Power Industry,Total,84184
2020,9,VT,Total Electric Power Industry,Hydroelectric Conventional,18618
2020,9,VT,Total Electric Power Industry,Natural Gas,106
2020,9,VT,Total Electric Power Industry,Other,-346
2020,9,VT,Total Electric Power Industry,Petroleum,81
2020,9,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,17612
2020,9,VT,Total Electric Power Industry,Other Biomass,5572
2020,9,VT,Total Electric Power Industry,Wind,32497
2020,9,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,10044
2020,9,VT,"Combined Heat and Power, Commercial Power",Total,204
2020,9,VT,"Combined Heat and Power, Commercial Power",Natural Gas,106
2020,9,VT,"Combined Heat and Power, Commercial Power",Petroleum,0
2020,9,VT,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,98
2020,9,VT,"Electric Generators, Independent Power Producers",Total,51377
2020,9,VT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,12760
2020,9,VT,"Electric Generators, Independent Power Producers",Other,-35
2020,9,VT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,12203
2020,9,VT,"Electric Generators, Independent Power Producers",Other Biomass,742
2020,9,VT,"Electric Generators, Independent Power Producers",Wind,15760
2020,9,VT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,9946
2020,9,VT,"Electric Generators, Electric Utilities",Total,32603
2020,9,VT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,5858
2020,9,VT,"Electric Generators, Electric Utilities",Natural Gas,0
2020,9,VT,"Electric Generators, Electric Utilities",Other,-311
2020,9,VT,"Electric Generators, Electric Utilities",Petroleum,81
2020,9,VT,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,5408
2020,9,VT,"Electric Generators, Electric Utilities",Other Biomass,4830
2020,9,VT,"Electric Generators, Electric Utilities",Wind,16737
2020,9,VT,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2020,9,WA,Total Electric Power Industry,Total,8547154
2020,9,WA,Total Electric Power Industry,Coal,792979
2020,9,WA,Total Electric Power Industry,Pumped Storage,-287
2020,9,WA,Total Electric Power Industry,Hydroelectric Conventional,4491506
2020,9,WA,Total Electric Power Industry,Natural Gas,1786680
2020,9,WA,Total Electric Power Industry,Nuclear,817086
2020,9,WA,Total Electric Power Industry,Other Gases,25378
2020,9,WA,Total Electric Power Industry,Other,5457
2020,9,WA,Total Electric Power Industry,Petroleum,1118
2020,9,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,3965
2020,9,WA,Total Electric Power Industry,Other Biomass,9259
2020,9,WA,Total Electric Power Industry,Wind,501346
2020,9,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,112665
2020,9,WA,"Combined Heat and Power, Industrial Power",Total,159806
2020,9,WA,"Combined Heat and Power, Industrial Power",Coal,2191
2020,9,WA,"Combined Heat and Power, Industrial Power",Natural Gas,49861
2020,9,WA,"Combined Heat and Power, Industrial Power",Other Gases,25378
2020,9,WA,"Combined Heat and Power, Industrial Power",Petroleum,379
2020,9,WA,"Combined Heat and Power, Industrial Power",Other Biomass,1074
2020,9,WA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,80922
2020,9,WA,"Combined Heat and Power, Commercial Power",Total,1124
2020,9,WA,"Combined Heat and Power, Commercial Power",Natural Gas,14
2020,9,WA,"Combined Heat and Power, Commercial Power",Petroleum,10
2020,9,WA,"Combined Heat and Power, Commercial Power",Other Biomass,1099
2020,9,WA,"Electric Generators, Independent Power Producers",Total,1617367
2020,9,WA,"Electric Generators, Independent Power Producers",Coal,790788
2020,9,WA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,18614
2020,9,WA,"Electric Generators, Independent Power Producers",Natural Gas,555671
2020,9,WA,"Electric Generators, Independent Power Producers",Other,5464
2020,9,WA,"Electric Generators, Independent Power Producers",Petroleum,0
2020,9,WA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3952
2020,9,WA,"Electric Generators, Independent Power Producers",Other Biomass,7085
2020,9,WA,"Electric Generators, Independent Power Producers",Wind,235793
2020,9,WA,"Electric Generators, Electric Utilities",Total,6768856
2020,9,WA,"Electric Generators, Electric Utilities",Pumped Storage,-287
2020,9,WA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,4472892
2020,9,WA,"Electric Generators, Electric Utilities",Natural Gas,1181134
2020,9,WA,"Electric Generators, Electric Utilities",Nuclear,817086
2020,9,WA,"Electric Generators, Electric Utilities",Other,-7
2020,9,WA,"Electric Generators, Electric Utilities",Petroleum,729
2020,9,WA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,13
2020,9,WA,"Electric Generators, Electric Utilities",Other Biomass,0
2020,9,WA,"Electric Generators, Electric Utilities",Wind,265553
2020,9,WA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,31743
2020,9,WI,Total Electric Power Industry,Total,4873565
2020,9,WI,Total Electric Power Industry,Coal,2055903
2020,9,WI,Total Electric Power Industry,Hydroelectric Conventional,230029
2020,9,WI,Total Electric Power Industry,Natural Gas,1493160
2020,9,WI,Total Electric Power Industry,Nuclear,863889
2020,9,WI,Total Electric Power Industry,Other,1961
2020,9,WI,Total Electric Power Industry,Petroleum,9134
2020,9,WI,Total Electric Power Industry,Solar Thermal and Photovoltaic,6854
2020,9,WI,Total Electric Power Industry,Other Biomass,39010
2020,9,WI,Total Electric Power Industry,Wind,142122
2020,9,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,31503
2020,9,WI,"Combined Heat and Power, Industrial Power",Total,112397
2020,9,WI,"Combined Heat and Power, Industrial Power",Coal,21339
2020,9,WI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,10920
2020,9,WI,"Combined Heat and Power, Industrial Power",Natural Gas,57167
2020,9,WI,"Combined Heat and Power, Industrial Power",Other,708
2020,9,WI,"Combined Heat and Power, Industrial Power",Petroleum,101
2020,9,WI,"Combined Heat and Power, Industrial Power",Other Biomass,1757
2020,9,WI,"Combined Heat and Power, Industrial Power",Wind,579
2020,9,WI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,19826
2020,9,WI,"Combined Heat and Power, Commercial Power",Total,11810
2020,9,WI,"Combined Heat and Power, Commercial Power",Coal,0
2020,9,WI,"Combined Heat and Power, Commercial Power",Natural Gas,5049
2020,9,WI,"Combined Heat and Power, Commercial Power",Petroleum,22
2020,9,WI,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,220
2020,9,WI,"Combined Heat and Power, Commercial Power",Other Biomass,4808
2020,9,WI,"Combined Heat and Power, Commercial Power",Wind,1711
2020,9,WI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2020,9,WI,"Combined Heat and Power, Electric Power",Total,92993
2020,9,WI,"Combined Heat and Power, Electric Power",Natural Gas,86870
2020,9,WI,"Combined Heat and Power, Electric Power",Petroleum,0
2020,9,WI,"Combined Heat and Power, Electric Power",Other Biomass,6123
2020,9,WI,"Electric Generators, Independent Power Producers",Total,1018527
2020,9,WI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,13206
2020,9,WI,"Electric Generators, Independent Power Producers",Natural Gas,57564
2020,9,WI,"Electric Generators, Independent Power Producers",Nuclear,863889
2020,9,WI,"Electric Generators, Independent Power Producers",Petroleum,-11
2020,9,WI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,5989
2020,9,WI,"Electric Generators, Independent Power Producers",Other Biomass,25427
2020,9,WI,"Electric Generators, Independent Power Producers",Wind,52463
2020,9,WI,"Electric Generators, Electric Utilities",Total,3637838
2020,9,WI,"Electric Generators, Electric Utilities",Coal,2034564
2020,9,WI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,205903
2020,9,WI,"Electric Generators, Electric Utilities",Natural Gas,1286510
2020,9,WI,"Electric Generators, Electric Utilities",Other,1253
2020,9,WI,"Electric Generators, Electric Utilities",Petroleum,9022
2020,9,WI,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,645
2020,9,WI,"Electric Generators, Electric Utilities",Other Biomass,895
2020,9,WI,"Electric Generators, Electric Utilities",Wind,87369
2020,9,WI,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,11677
2020,9,WV,Total Electric Power Industry,Total,4236393
2020,9,WV,Total Electric Power Industry,Coal,3888184
2020,9,WV,Total Electric Power Industry,Hydroelectric Conventional,79122
2020,9,WV,Total Electric Power Industry,Natural Gas,165697
2020,9,WV,Total Electric Power Industry,Other Gases,3290
2020,9,WV,Total Electric Power Industry,Other,-1493
2020,9,WV,Total Electric Power Industry,Petroleum,13227
2020,9,WV,Total Electric Power Industry,Other Biomass,491
2020,9,WV,Total Electric Power Industry,Wind,87874
2020,9,WV,"Combined Heat and Power, Industrial Power",Total,89483
2020,9,WV,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,28085
2020,9,WV,"Combined Heat and Power, Industrial Power",Natural Gas,58108
2020,9,WV,"Combined Heat and Power, Industrial Power",Other Gases,3290
2020,9,WV,"Electric Generators, Independent Power Producers",Total,1089211
2020,9,WV,"Electric Generators, Independent Power Producers",Coal,878929
2020,9,WV,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,17858
2020,9,WV,"Electric Generators, Independent Power Producers",Natural Gas,105534
2020,9,WV,"Electric Generators, Independent Power Producers",Other,-1476
2020,9,WV,"Electric Generators, Independent Power Producers",Petroleum,0
2020,9,WV,"Electric Generators, Independent Power Producers",Other Biomass,491
2020,9,WV,"Electric Generators, Independent Power Producers",Wind,87874
2020,9,WV,"Electric Generators, Electric Utilities",Total,3057699
2020,9,WV,"Electric Generators, Electric Utilities",Coal,3009255
2020,9,WV,"Electric Generators, Electric Utilities",Hydroelectric Conventional,33179
2020,9,WV,"Electric Generators, Electric Utilities",Natural Gas,2055
2020,9,WV,"Electric Generators, Electric Utilities",Other,-17
2020,9,WV,"Electric Generators, Electric Utilities",Petroleum,13227
2020,9,WY,Total Electric Power Industry,Total,3198854
2020,9,WY,Total Electric Power Industry,Coal,2663538
2020,9,WY,Total Electric Power Industry,Hydroelectric Conventional,78650
2020,9,WY,Total Electric Power Industry,Natural Gas,116062
2020,9,WY,Total Electric Power Industry,Other Gases,32694
2020,9,WY,Total Electric Power Industry,Other,4847
2020,9,WY,Total Electric Power Industry,Petroleum,4616
2020,9,WY,Total Electric Power Industry,Solar Thermal and Photovoltaic,14810
2020,9,WY,Total Electric Power Industry,Wind,283637
2020,9,WY,"Combined Heat and Power, Industrial Power",Total,181711
2020,9,WY,"Combined Heat and Power, Industrial Power",Coal,20289
2020,9,WY,"Combined Heat and Power, Industrial Power",Natural Gas,59616
2020,9,WY,"Combined Heat and Power, Industrial Power",Other Gases,32694
2020,9,WY,"Combined Heat and Power, Industrial Power",Other,4847
2020,9,WY,"Combined Heat and Power, Industrial Power",Petroleum,6
2020,9,WY,"Combined Heat and Power, Industrial Power",Wind,64259
2020,9,WY,"Electric Generators, Independent Power Producers",Total,182139
2020,9,WY,"Electric Generators, Independent Power Producers",Coal,57570
2020,9,WY,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1577
2020,9,WY,"Electric Generators, Independent Power Producers",Natural Gas,103
2020,9,WY,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,14810
2020,9,WY,"Electric Generators, Independent Power Producers",Wind,108079
2020,9,WY,"Electric Generators, Electric Utilities",Total,2835004
2020,9,WY,"Electric Generators, Electric Utilities",Coal,2585680
2020,9,WY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,77073
2020,9,WY,"Electric Generators, Electric Utilities",Natural Gas,56343
2020,9,WY,"Electric Generators, Electric Utilities",Petroleum,4610
2020,9,WY,"Electric Generators, Electric Utilities",Wind,111299
2020,10,AK,Total Electric Power Industry,Total,423251
2020,10,AK,Total Electric Power Industry,Coal,59504
2020,10,AK,Total Electric Power Industry,Hydroelectric Conventional,115712
2020,10,AK,Total Electric Power Industry,Natural Gas,152791
2020,10,AK,Total Electric Power Industry,Other,-304
2020,10,AK,Total Electric Power Industry,Petroleum,81330
2020,10,AK,Total Electric Power Industry,Other Biomass,3483
2020,10,AK,Total Electric Power Industry,Wind,10735
2020,10,AK,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2020,10,AK,"Combined Heat and Power, Industrial Power",Total,10696
2020,10,AK,"Combined Heat and Power, Industrial Power",Natural Gas,6074
2020,10,AK,"Combined Heat and Power, Industrial Power",Petroleum,4612
2020,10,AK,"Combined Heat and Power, Industrial Power",Other Biomass,10
2020,10,AK,"Combined Heat and Power, Commercial Power",Total,24956
2020,10,AK,"Combined Heat and Power, Commercial Power",Coal,10850
2020,10,AK,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,10656
2020,10,AK,"Combined Heat and Power, Commercial Power",Natural Gas,0
2020,10,AK,"Combined Heat and Power, Commercial Power",Petroleum,-23
2020,10,AK,"Combined Heat and Power, Commercial Power",Other Biomass,3473
2020,10,AK,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2020,10,AK,"Combined Heat and Power, Electric Power",Total,18527
2020,10,AK,"Combined Heat and Power, Electric Power",Coal,18527
2020,10,AK,"Combined Heat and Power, Electric Power",Petroleum,0
2020,10,AK,"Combined Heat and Power, Electric Power",Other Biomass,0
2020,10,AK,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2020,10,AK,"Electric Generators, Independent Power Producers",Total,4519
2020,10,AK,"Electric Generators, Independent Power Producers",Petroleum,226
2020,10,AK,"Electric Generators, Independent Power Producers",Wind,4293
2020,10,AK,"Electric Generators, Electric Utilities",Total,364553
2020,10,AK,"Electric Generators, Electric Utilities",Coal,30127
2020,10,AK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,105056
2020,10,AK,"Electric Generators, Electric Utilities",Natural Gas,146717
2020,10,AK,"Electric Generators, Electric Utilities",Other,-304
2020,10,AK,"Electric Generators, Electric Utilities",Petroleum,76514
2020,10,AK,"Electric Generators, Electric Utilities",Wind,6443
2020,10,AL,Total Electric Power Industry,Total,10160773
2020,10,AL,Total Electric Power Industry,Coal,1975443
2020,10,AL,Total Electric Power Industry,Hydroelectric Conventional,819736
2020,10,AL,Total Electric Power Industry,Natural Gas,4305025
2020,10,AL,Total Electric Power Industry,Nuclear,2789949
2020,10,AL,Total Electric Power Industry,Other Gases,38
2020,10,AL,Total Electric Power Industry,Other,-4
2020,10,AL,Total Electric Power Industry,Petroleum,1031
2020,10,AL,Total Electric Power Industry,Solar Thermal and Photovoltaic,27630
2020,10,AL,Total Electric Power Industry,Other Biomass,3031
2020,10,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,238895
2020,10,AL,"Combined Heat and Power, Industrial Power",Total,382433
2020,10,AL,"Combined Heat and Power, Industrial Power",Coal,0
2020,10,AL,"Combined Heat and Power, Industrial Power",Natural Gas,142527
2020,10,AL,"Combined Heat and Power, Industrial Power",Other Gases,38
2020,10,AL,"Combined Heat and Power, Industrial Power",Other,0
2020,10,AL,"Combined Heat and Power, Industrial Power",Petroleum,974
2020,10,AL,"Combined Heat and Power, Industrial Power",Other Biomass,0
2020,10,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,238895
2020,10,AL,"Combined Heat and Power, Electric Power",Total,328191
2020,10,AL,"Combined Heat and Power, Electric Power",Natural Gas,328191
2020,10,AL,"Electric Generators, Independent Power Producers",Total,2026940
2020,10,AL,"Electric Generators, Independent Power Producers",Natural Gas,1998350
2020,10,AL,"Electric Generators, Independent Power Producers",Other,-4
2020,10,AL,"Electric Generators, Independent Power Producers",Petroleum,45
2020,10,AL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,25517
2020,10,AL,"Electric Generators, Independent Power Producers",Other Biomass,3031
2020,10,AL,"Electric Generators, Electric Utilities",Total,7423209
2020,10,AL,"Electric Generators, Electric Utilities",Coal,1975443
2020,10,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,819736
2020,10,AL,"Electric Generators, Electric Utilities",Natural Gas,1835957
2020,10,AL,"Electric Generators, Electric Utilities",Nuclear,2789949
2020,10,AL,"Electric Generators, Electric Utilities",Petroleum,11
2020,10,AL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,2113
2020,10,AR,Total Electric Power Industry,Total,4181880
2020,10,AR,Total Electric Power Industry,Coal,934946
2020,10,AR,Total Electric Power Industry,Pumped Storage,4178
2020,10,AR,Total Electric Power Industry,Hydroelectric Conventional,378421
2020,10,AR,Total Electric Power Industry,Natural Gas,1366605
2020,10,AR,Total Electric Power Industry,Nuclear,1381546
2020,10,AR,Total Electric Power Industry,Other,412
2020,10,AR,Total Electric Power Industry,Petroleum,3104
2020,10,AR,Total Electric Power Industry,Solar Thermal and Photovoltaic,33369
2020,10,AR,Total Electric Power Industry,Other Biomass,5955
2020,10,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,73344
2020,10,AR,"Combined Heat and Power, Industrial Power",Total,94716
2020,10,AR,"Combined Heat and Power, Industrial Power",Coal,2419
2020,10,AR,"Combined Heat and Power, Industrial Power",Natural Gas,18537
2020,10,AR,"Combined Heat and Power, Industrial Power",Other,415
2020,10,AR,"Combined Heat and Power, Industrial Power",Petroleum,0
2020,10,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,73344
2020,10,AR,"Combined Heat and Power, Commercial Power",Total,4653
2020,10,AR,"Combined Heat and Power, Commercial Power",Natural Gas,3330
2020,10,AR,"Combined Heat and Power, Commercial Power",Other,-3
2020,10,AR,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,1178
2020,10,AR,"Combined Heat and Power, Commercial Power",Other Biomass,149
2020,10,AR,"Combined Heat and Power, Electric Power",Total,113849
2020,10,AR,"Combined Heat and Power, Electric Power",Natural Gas,113231
2020,10,AR,"Combined Heat and Power, Electric Power",Petroleum,0
2020,10,AR,"Combined Heat and Power, Electric Power",Other Biomass,618
2020,10,AR,"Electric Generators, Independent Power Producers",Total,310280
2020,10,AR,"Electric Generators, Independent Power Producers",Coal,266256
2020,10,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5073
2020,10,AR,"Electric Generators, Independent Power Producers",Petroleum,1685
2020,10,AR,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,32078
2020,10,AR,"Electric Generators, Independent Power Producers",Other Biomass,5188
2020,10,AR,"Electric Generators, Electric Utilities",Total,3658382
2020,10,AR,"Electric Generators, Electric Utilities",Coal,666271
